,date,latitude,longitude,coordinates,block,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,station,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,BR,DZ,FG,HZ,MD,RA,TS,TSRA,VCTS,nearby_spray_locs
677,2013-09-06,41.857402,-87.694991,"(41.857402, -87.694991)",60,16,4,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
678,2013-09-06,41.867108,-87.654224,"(41.867108, -87.654224)",22,16,36,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
679,2013-09-06,41.868077,-87.666901,"(41.868077, -87.666901)",11,9,14,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
680,2013-09-06,41.868142,-87.696269,"(41.868142, -87.696269)",22,18,32,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
681,2013-09-06,41.878114,-87.629798,"(41.878114, -87.629798)",86,6,37,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
682,2013-09-06,41.891118,-87.65449100000002,"(41.891118, -87.654491)",25,8,15,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
683,2013-09-06,41.896282,-87.655232,"(41.896282, -87.655232)",22,16,9,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
684,2013-09-06,41.89923,-87.716788,"(41.89923, -87.716788)",20,18,69,1,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
685,2013-09-06,41.904194,-87.756155,"(41.904194, -87.756155)",13,9,6,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,3
686,2013-09-06,41.906638,-87.701431,"(41.906638, -87.701431)",42,27,109,1,6039,27,18,108,12,6,255,186,222,15,165,189,1566,5700,0.0,88.32000000000001,90.33,12.899999999999999,51,18.0,-27,207,0,0,0,0,3,0,0,0,0,0
687,2013-09-06,41.911824,-87.726737,"(41.911824, -87.726737)",34,18,28,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
688,2013-09-06,41.912563,-87.66805500000002,"(41.912563, -87.668055)",34,18,10,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
689,2013-09-06,41.916265,-87.800515,"(41.916265, -87.800515)",140,16,31,1,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,2
690,2013-09-06,41.921965,-87.632085,"(41.921965, -87.632085)",110,40,129,3,10065,45,30,180,20,10,425,310,370,25,275,315,2610,9500,0.0,147.20000000000002,150.55,21.5,85,30.0,-45,345,0,0,0,0,5,0,0,0,0,0
691,2013-09-06,41.923738,-87.785288,"(41.923738, -87.785288)",61,9,36,1,2013,9,6,36,4,1,86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,0,0,0,0,1,0,0,0,0,0
692,2013-09-06,41.925198,-87.746381,"(41.925198, -87.746381)",48,8,5,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
693,2013-09-06,41.925652,-87.63359,"(41.925652, -87.63359)",21,8,3,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
694,2013-09-06,41.944869,-87.832763,"(41.944869, -87.832763)",108,24,19,0,6039,27,18,108,12,3,258,171,216,15,174,192,1566,5700,0.0,88.14,90.33,14.100000000000001,60,18.0,-21,201,0,0,0,0,3,0,0,0,0,0
695,2013-09-06,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",34,18,13,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
696,2013-09-06,41.951866,-87.72505699999998,"(41.951866, -87.725057)",117,24,33,1,6039,27,18,108,12,3,258,171,216,15,174,192,1566,5700,0.0,88.14,90.33,14.100000000000001,60,18.0,-21,201,0,0,0,0,3,0,0,0,0,12
697,2013-09-06,41.95469,-87.800991,"(41.95469, -87.800991)",123,27,90,0,6039,27,18,108,12,3,258,171,216,15,174,192,1566,5700,0.0,88.14,90.33,14.100000000000001,60,18.0,-21,201,0,0,0,0,3,0,0,0,0,0
698,2013-09-06,41.957799,-87.930995,"(41.957799, -87.930995)",10,5,20,0,2013,9,6,36,4,1,86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,0,0,0,0,1,0,0,0,0,0
699,2013-09-06,41.960616,-87.777189,"(41.960616, -87.777189)",120,18,9,0,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
700,2013-09-06,41.963976,-87.69181,"(41.963976, -87.69181)",90,18,82,1,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
701,2013-09-06,41.964242,-87.757639,"(41.964242, -87.757639)",92,16,48,1,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
702,2013-09-06,41.973845,-87.805059,"(41.973845, -87.805059)",51,9,33,1,2013,9,6,36,4,1,86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,0,0,0,0,1,0,0,0,0,3
703,2013-09-06,41.974689,-87.890615,"(41.974689, -87.890615)",180,162,550,9,36234,162,108,648,72,18,1548,1026,1296,90,1044,1152,9396,34200,0.0,528.84,541.9800000000001,84.60000000000002,360,108.0,-126,1206,0,0,0,0,18,0,0,0,0,0
704,2013-09-06,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,22,1,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
705,2013-09-06,41.98728,-87.666066,"(41.98728, -87.666066)",116,16,22,0,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
706,2013-09-06,41.991429,-87.747113,"(41.991429, -87.747113)",61,8,1,0,2013,9,6,36,4,1,86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,0,0,0,0,1,0,0,0,0,0
707,2013-09-06,41.99247800000001,-87.862995,"(41.992478, -87.862995)",182,16,57,1,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
708,2013-09-06,41.994679,-87.770899,"(41.994679, -87.770899)",124,16,17,1,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,0
709,2013-09-06,42.008314,-87.77792099999998,"(42.008314, -87.777921)",140,18,22,0,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,2
710,2013-09-06,42.009876,-87.807277,"(42.009876, -87.807277)",142,18,33,2,4026,18,12,72,8,2,172,114,144,10,116,128,1044,3800,0.0,58.76,60.22,9.4,40,12.0,-14,134,0,0,0,0,2,0,0,0,0,1
711,2013-09-06,42.010412,-87.66214000000002,"(42.010412, -87.66214)",12,8,2,0,2013,9,6,36,4,1,86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,0,0,0,0,1,0,0,0,0,0
712,2013-09-12,41.659112,-87.53869300000002,"(41.659112, -87.538693)",40,8,17,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
713,2013-09-12,41.662014,-87.72460799999998,"(41.662014, -87.724608)",42,8,18,1,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
714,2013-09-12,41.673408,-87.599862,"(41.673408, -87.599862)",60,25,222,3,10065,45,60,185,15,10,415,315,365,30,290,320,2640,9500,0.3,146.7,149.85,34.0,170,49.0,-40,335,0,0,0,0,5,0,0,0,0,0
715,2013-09-12,41.680946,-87.535198,"(41.680946, -87.535198)",37,8,11,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
716,2013-09-12,41.682587,-87.707973,"(41.682587, -87.707973)",70,18,20,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
717,2013-09-12,41.704336,-87.70373599999998,"(41.704336, -87.703736)",33,8,10,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
718,2013-09-12,41.704572,-87.56566600000002,"(41.704572, -87.565666)",48,16,73,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
719,2013-09-12,41.720848,-87.666014,"(41.720848, -87.666014)",34,18,14,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
720,2013-09-12,41.723195,-87.64997,"(41.723195, -87.64997)",20,10,11,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,1
721,2013-09-12,41.72646500000001,-87.585413,"(41.726465, -87.585413)",10,5,4,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
722,2013-09-12,41.728495,-87.60096300000002,"(41.728495, -87.600963)",65,5,16,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
723,2013-09-12,41.732984,-87.649642,"(41.732984, -87.649642)",89,8,29,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,6
724,2013-09-12,41.740641,-87.546587,"(41.740641, -87.546587)",13,5,28,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
725,2013-09-12,41.743402,-87.731435,"(41.743402, -87.731435)",246,24,53,1,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,0
726,2013-09-12,41.750498,-87.605294,"(41.750498, -87.605294)",20,10,16,1,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
727,2013-09-12,41.754292,-87.590773,"(41.754292, -87.590773)",79,9,1,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
728,2013-09-12,41.754676,-87.612922,"(41.754676, -87.612922)",154,18,4,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
729,2013-09-12,41.763733,-87.742302,"(41.763733, -87.742302)",153,24,18,0,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,0
730,2013-09-12,41.766202,-87.562889,"(41.766202, -87.562889)",71,9,1,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
731,2013-09-12,41.768388,-87.678649,"(41.768388, -87.678649)",22,8,6,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
732,2013-09-12,41.77166,-87.703047,"(41.77166, -87.703047)",268,32,105,1,8052,36,48,148,12,8,332,252,292,24,232,256,2112,7600,0.24,117.36,119.88,27.2,136,39.2,-32,268,0,0,0,0,4,0,0,0,0,0
733,2013-09-12,41.773215,-87.60088,"(41.773215, -87.60088)",20,16,6,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
734,2013-09-12,41.776156,-87.778927,"(41.776156, -87.778927)",63,9,19,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
735,2013-09-12,41.776428,-87.627096,"(41.776428, -87.627096)",84,16,27,1,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
736,2013-09-12,41.778297,-87.752411,"(41.778297, -87.752411)",156,27,29,0,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,0
737,2013-09-12,41.778748,-87.586427,"(41.778748, -87.586427)",64,8,7,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
738,2013-09-12,41.793818,-87.654234,"(41.793818, -87.654234)",180,10,8,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
739,2013-09-12,41.798697,-87.736812,"(41.798697, -87.736812)",104,16,23,1,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
740,2013-09-12,41.801179,-87.679447,"(41.801179, -87.679447)",44,16,19,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
741,2013-09-12,41.801498,-87.763416,"(41.801498, -87.763416)",50,9,20,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
742,2013-09-12,41.803423,-87.642984,"(41.803423, -87.642984)",50,8,3,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
743,2013-09-12,41.822536,-87.66634300000003,"(41.822536, -87.666343)",39,9,7,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
744,2013-09-12,41.846075,-87.716277,"(41.846075, -87.716277)",25,9,14,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
745,2013-09-12,41.857402,-87.694991,"(41.857402, -87.694991)",60,16,5,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
746,2013-09-12,41.867108,-87.654224,"(41.867108, -87.654224)",11,8,39,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
747,2013-09-12,41.868077,-87.666901,"(41.868077, -87.666901)",11,9,21,1,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
748,2013-09-12,41.868142,-87.696269,"(41.868142, -87.696269)",33,27,36,0,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,0
749,2013-09-12,41.878114,-87.629798,"(41.878114, -87.629798)",43,3,1,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
750,2013-09-12,41.891118,-87.65449100000002,"(41.891118, -87.654491)",75,24,9,0,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,0
751,2013-09-12,41.896282,-87.655232,"(41.896282, -87.655232)",22,16,8,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
752,2013-09-12,41.89923,-87.716788,"(41.89923, -87.716788)",10,9,45,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
753,2013-09-12,41.904194,-87.756155,"(41.904194, -87.756155)",39,27,115,0,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,3
754,2013-09-12,41.906638,-87.701431,"(41.906638, -87.701431)",28,18,12,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
755,2013-09-12,41.911824,-87.726737,"(41.911824, -87.726737)",17,9,14,1,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
756,2013-09-12,41.912563,-87.66805500000002,"(41.912563, -87.668055)",51,27,8,1,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,0
757,2013-09-12,41.921965,-87.632085,"(41.921965, -87.632085)",110,40,96,1,10065,45,60,185,15,10,415,315,365,30,290,320,2640,9500,0.3,146.7,149.85,34.0,170,49.0,-40,335,0,0,0,0,5,0,0,0,0,0
758,2013-09-12,41.923738,-87.785288,"(41.923738, -87.785288)",61,9,21,1,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,0
759,2013-09-12,41.925198,-87.746381,"(41.925198, -87.746381)",48,8,3,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
760,2013-09-12,41.925652,-87.63359,"(41.925652, -87.63359)",21,8,2,0,2013,9,12,37,3,2,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,0,0,0,0,1,0,0,0,0,0
761,2013-09-12,41.932094,-87.700117,"(41.932094, -87.700117)",84,24,21,1,6039,27,36,111,9,6,249,189,219,18,174,192,1584,5700,0.18,88.02,89.91,20.4,102,29.400000000000002,-24,201,0,0,0,0,3,0,0,0,0,1
762,2013-09-12,41.944869,-87.832763,"(41.944869, -87.832763)",72,16,26,1,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,0
763,2013-09-12,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",34,18,30,0,4026,18,24,74,6,4,166,126,146,12,116,128,1056,3800,0.12,58.68,59.94,13.6,68,19.6,-16,134,0,0,0,0,2,0,0,0,0,0
764,2013-09-12,41.951866,-87.72505699999998,"(41.951866, -87.725057)",78,16,6,0,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,12
765,2013-09-12,41.95469,-87.800991,"(41.95469, -87.800991)",82,18,44,1,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,0
766,2013-09-12,41.957799,-87.930995,"(41.957799, -87.930995)",10,5,10,0,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,0
767,2013-09-12,41.960616,-87.777189,"(41.960616, -87.777189)",180,27,13,0,6039,27,36,111,9,3,246,186,216,21,177,192,1584,5700,0.0,87.84,89.94,21.0,105,28.200000000000003,-21,195,0,0,0,0,0,3,0,0,0,0
768,2013-09-12,41.963976,-87.69181,"(41.963976, -87.69181)",90,18,28,0,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,0
769,2013-09-12,41.964242,-87.757639,"(41.964242, -87.757639)",46,8,10,0,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,0
770,2013-09-12,41.973845,-87.805059,"(41.973845, -87.805059)",51,9,5,1,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,3
771,2013-09-12,41.974689,-87.890615,"(41.974689, -87.890615)",150,135,485,2,30195,135,180,555,45,15,1230,930,1080,105,885,960,7920,28500,0.0,439.1999999999998,449.7000000000001,105.0,525,141.00000000000003,-105,975,0,0,0,0,0,15,0,0,0,0
772,2013-09-12,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,24,2,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,0
773,2013-09-12,41.986921,-87.689778,"(41.986921, -87.689778)",174,27,82,1,6039,27,36,111,9,3,246,186,216,21,177,192,1584,5700,0.0,87.84,89.94,21.0,105,28.200000000000003,-21,195,0,0,0,0,0,3,0,0,0,1
774,2013-09-12,41.98728,-87.666066,"(41.98728, -87.666066)",174,24,4,0,6039,27,36,111,9,3,246,186,216,21,177,192,1584,5700,0.0,87.84,89.94,21.0,105,28.200000000000003,-21,195,0,0,0,0,0,3,0,0,0,0
775,2013-09-12,41.991429,-87.747113,"(41.991429, -87.747113)",122,16,6,0,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,0
776,2013-09-12,41.99247800000001,-87.862995,"(41.992478, -87.862995)",182,16,40,0,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,0
777,2013-09-12,41.994679,-87.770899,"(41.994679, -87.770899)",62,8,15,0,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,0
778,2013-09-12,42.008314,-87.77792099999998,"(42.008314, -87.777921)",70,9,17,0,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,2
779,2013-09-12,42.009876,-87.807277,"(42.009876, -87.807277)",142,18,42,0,4026,18,24,74,6,2,164,124,144,14,118,128,1056,3800,0.0,58.56,59.96,14.0,70,18.8,-14,130,0,0,0,0,0,2,0,0,0,1
780,2013-09-12,42.010412,-87.66214000000002,"(42.010412, -87.66214)",12,8,8,0,2013,9,12,37,3,1,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,0,0,0,0,0,1,0,0,0,0
781,2013-09-19,41.659112,-87.53869300000002,"(41.659112, -87.538693)",120,24,23,1,6039,27,57,114,9,6,252,210,231,36,198,207,1608,5400,0.0,87.63,89.61,23.4,48,30.0,-36,195,3,0,0,3,0,3,0,0,0,0
782,2013-09-19,41.662014,-87.72460799999998,"(41.662014, -87.724608)",42,8,22,0,2013,9,19,38,3,2,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,1,0,0,1,0,1,0,0,0,0
783,2013-09-19,41.673408,-87.599862,"(41.673408, -87.599862)",24,10,18,0,4026,18,38,76,6,4,168,140,154,24,132,138,1072,3600,0.0,58.42,59.74,15.6,32,20.0,-24,130,2,0,0,2,0,2,0,0,0,0
784,2013-09-19,41.680946,-87.535198,"(41.680946, -87.535198)",37,8,3,0,2013,9,19,38,3,2,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,1,0,0,1,0,1,0,0,0,0
785,2013-09-19,41.682587,-87.707973,"(41.682587, -87.707973)",70,18,38,0,4026,18,38,76,6,4,168,140,154,24,132,138,1072,3600,0.0,58.42,59.74,15.6,32,20.0,-24,130,2,0,0,2,0,2,0,0,0,0
786,2013-09-19,41.704336,-87.70373599999998,"(41.704336, -87.703736)",33,8,3,0,2013,9,19,38,3,2,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,1,0,0,1,0,1,0,0,0,0
787,2013-09-19,41.704572,-87.56566600000002,"(41.704572, -87.565666)",24,8,15,0,2013,9,19,38,3,2,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,1,0,0,1,0,1,0,0,0,0
788,2013-09-19,41.720848,-87.666014,"(41.720848, -87.666014)",34,18,11,0,4026,18,38,76,6,4,168,140,154,24,132,138,1072,3600,0.0,58.42,59.74,15.6,32,20.0,-24,130,2,0,0,2,0,2,0,0,0,0
789,2013-09-19,41.723195,-87.64997,"(41.723195, -87.64997)",10,5,6,1,2013,9,19,38,3,2,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,1,0,0,1,0,1,0,0,0,1
790,2013-09-19,41.72646500000001,-87.585413,"(41.726465, -87.585413)",10,5,16,0,2013,9,19,38,3,2,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,1,0,0,1,0,1,0,0,0,0
