station,date,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,year,month,day,week,day_of_week
1,2011-08-15,82,57,70,-2,55,62,459,1900,0.0,29.28,29.98,2.4,2,4.9,-5,72,2011,8,15,33,0
2,2011-08-15,80,59,70,-4,55,62,459,1900,0.0,29.33,29.96,2.7,5,5.2,-5,74,2011,8,15,33,0
1,2011-08-16,85,61,73,1,58,64,500,1900,0.0,29.32,30.03,2.9,18,3.9,-8,72,2011,8,16,33,1
2,2011-08-16,83,63,73,-1,56,63,500,1900,0.0,29.38,30.01,2.3,18,3.0,-8,74,2011,8,16,33,1
1,2011-08-17,83,62,73,1,63,67,501,1900,0.0,29.31,30.02,5.6,22,6.0,-8,72,2011,8,17,33,2
2,2011-08-17,83,65,74,0,61,67,501,1900,0.0,29.36,30.01,6.0,21,6.2,-9,74,2011,8,17,33,2
1,2011-08-18,84,67,76,4,60,66,502,1900,0.0,29.23,29.96,2.3,4,5.2,-11,72,2011,8,18,33,3
2,2011-08-18,85,71,78,4,62,67,502,1900,0.0,29.28,29.94,2.8,7,5.2,-13,74,2011,8,18,33,3
1,2011-08-19,87,64,76,5,63,68,503,1900,0.0,29.18,29.89,3.3,14,5.2,-11,71,2011,8,19,33,4
2,2011-08-19,86,67,77,4,62,68,503,1900,0.0,29.23,29.87,4.7,13,5.8,-12,73,2011,8,19,33,4
1,2011-08-20,80,66,73,2,67,69,504,1900,1.11,29.22,29.92,1.3,21,3.4,-8,71,2011,8,20,33,5
2,2011-08-20,79,68,74,1,67,69,504,1900,0.39,29.28,29.9,2.0,16,4.9,-9,73,2011,8,20,33,5
1,2011-08-21,80,64,72,1,58,63,505,1900,0.0,29.26,29.97,8.0,32,8.5,-7,71,2011,8,21,33,6
2,2011-08-21,81,66,74,1,58,64,505,1900,0.01,29.32,29.95,7.0,32,7.6,-9,73,2011,8,21,33,6
1,2011-08-22,82,59,71,0,59,64,506,1900,0.0,29.3,30.02,1.6,26,4.1,-6,71,2011,8,22,34,0
2,2011-08-22,82,61,72,-1,59,64,506,1900,0.0,29.36,30.01,0.7,8,3.5,-7,73,2011,8,22,34,0
1,2011-08-23,73,62,68,-3,63,65,508,1900,0.65,29.1,29.86,9.1,20,9.8,-3,71,2011,8,23,34,1
2,2011-08-23,74,66,70,-3,62,65,508,1900,0.4,29.18,29.86,8.4,20,9.5,-5,73,2011,8,23,34,1
1,2011-08-24,92,69,81,10,65,70,509,1900,0.0,28.99,29.7,8.2,27,10.7,-16,71,2011,8,24,34,2
2,2011-08-24,91,70,81,8,65,70,509,1900,0.0,29.05,29.68,8.1,25,11.0,-16,73,2011,8,24,34,2
1,2011-08-25,83,64,74,4,59,64,510,1900,0.0,29.26,29.95,4.1,36,7.3,-9,70,2011,8,25,34,3
2,2011-08-25,80,65,73,1,59,64,510,1900,0.0,29.33,29.93,3.1,2,7.0,-8,72,2011,8,25,34,3
1,2011-08-26,83,59,71,1,58,63,511,1900,0.0,29.26,29.98,1.9,26,3.3,-6,70,2011,8,26,34,4
2,2011-08-26,83,61,72,0,58,64,511,1900,0.0,29.32,29.97,1.2,20,3.4,-7,72,2011,8,26,34,4
1,2011-08-27,81,64,73,3,62,66,512,1900,0.0,29.21,29.93,8.2,2,9.2,-8,70,2011,8,27,34,5
2,2011-08-27,83,67,75,3,61,66,512,1900,0.0,29.26,29.91,8.1,1,9.3,-10,72,2011,8,27,34,5
1,2011-08-28,77,61,69,-1,57,61,513,1900,0.0,29.22,29.93,7.0,2,7.9,-4,70,2011,8,28,34,6
2,2011-08-28,77,61,69,-3,55,61,513,1900,0.0,29.26,29.91,8.5,1,9.2,-4,72,2011,8,28,34,6
1,2011-08-29,79,59,69,-1,56,62,514,1900,0.0,29.31,30.01,1.4,2,3.5,-4,70,2011,8,29,35,0
2,2011-08-29,78,61,70,-2,57,62,514,1900,0.0,29.36,30.0,1.1,6,4.2,-5,72,2011,8,29,35,0
1,2011-08-30,76,61,69,-1,56,62,515,1900,0.04,29.33,30.03,5.3,15,6.3,-4,70,2011,8,30,35,1
2,2011-08-30,79,64,72,0,54,61,515,1900,0.02,29.38,30.02,5.9,15,6.8,-7,72,2011,8,30,35,1
1,2011-08-31,87,65,76,7,64,68,516,1900,0.0,29.23,29.95,5.4,17,8.3,-11,69,2011,8,31,35,2
2,2011-08-31,88,65,77,6,64,69,516,1900,0.05,29.29,29.94,5.4,17,7.4,-12,71,2011,8,31,35,2
1,2011-09-01,93,71,82,14,71,75,517,1900,0.0,29.2,29.91,5.2,21,5.9,-17,68,2011,9,1,35,3
2,2011-09-01,94,74,84,14,70,75,517,1900,0.0,29.26,29.89,5.8,21,6.3,-19,70,2011,9,1,35,3
1,2011-09-02,92,76,84,16,69,74,518,1900,0.0,29.18,29.89,4.9,22,7.4,-19,68,2011,9,2,35,4
2,2011-09-02,94,79,87,17,69,74,518,1900,0.0,29.24,29.87,4.0,20,6.6,-22,70,2011,9,2,35,4
1,2011-09-03,89,69,79,11,67,71,519,1900,0.02,29.16,29.87,2.5,29,6.2,-14,68,2011,9,3,35,5
2,2011-09-03,87,71,79,9,68,71,519,1900,0.15,29.21,29.85,1.2,20,5.7,-14,70,2011,9,3,35,5
1,2011-09-04,73,58,66,-2,54,60,520,1900,0.0,29.24,29.94,10.5,32,11.5,-1,68,2011,9,4,35,6
2,2011-09-04,74,60,67,-3,55,61,520,1900,0.0,29.29,29.92,10.7,32,11.5,-2,70,2011,9,4,35,6
1,2011-09-05,65,52,59,-8,45,52,521,1900,0.0,29.39,30.1,14.2,1,14.8,6,67,2011,9,5,36,0
2,2011-09-05,67,53,60,-9,46,53,521,1900,0.0,29.43,30.07,15.9,36,16.6,5,69,2011,9,5,36,0
1,2011-09-06,66,51,59,-8,46,52,522,1900,0.0,29.44,30.16,9.5,3,10.1,6,67,2011,9,6,36,1
2,2011-09-06,66,57,62,-7,47,54,522,1900,0.0,29.49,30.14,13.8,4,14.3,3,69,2011,9,6,36,1
1,2011-09-07,70,52,61,-6,47,54,523,1900,0.0,29.42,30.16,10.2,1,10.8,4,67,2011,9,7,36,2
2,2011-09-07,70,58,64,-5,47,55,523,1900,0.0,29.47,30.13,12.4,2,13.3,1,69,2011,9,7,36,2
1,2011-09-08,75,57,66,0,53,59,524,1900,0.0,29.34,30.03,13.0,2,13.4,-1,66,2011,9,8,36,3
2,2011-09-08,74,62,68,0,54,59,524,1900,0.06,29.36,30.03,14.9,2,15.2,-3,68,2011,9,8,36,3
1,2011-09-09,72,60,66,0,60,62,525,1900,0.02,29.23,29.96,8.2,4,8.3,-1,66,2011,9,9,36,4
2,2011-09-09,72,64,68,0,61,63,525,1900,0.11,29.28,29.94,7.9,4,8.4,-3,68,2011,9,9,36,4
1,2011-09-10,78,56,67,1,59,62,526,1900,0.0,29.29,30.0,0.9,14,3.1,-2,66,2011,9,10,36,5
2,2011-09-10,76,58,67,-1,60,63,526,1900,0.01,29.34,29.99,0.9,14,2.0,-2,68,2011,9,10,36,5
1,2011-09-11,83,57,70,5,59,63,527,1900,0.0,29.27,29.99,5.1,27,5.5,-5,65,2011,9,11,36,6
2,2011-09-11,83,60,72,5,59,64,527,1900,0.0,29.33,29.98,4.3,25,4.7,-7,67,2011,9,11,36,6
1,2011-09-12,86,64,75,10,59,65,528,1900,0.0,29.18,29.91,10.5,23,10.9,-10,65,2011,9,12,37,0
2,2011-09-12,86,64,75,8,59,65,528,1900,0.0,29.24,29.9,9.2,23,9.3,-10,67,2011,9,12,37,0
1,2011-09-13,73,56,65,0,54,59,529,1900,0.0,29.2,29.9,4.9,31,8.7,0,65,2011,9,13,37,1
2,2011-09-13,76,58,67,0,55,61,529,1900,0.0,29.26,29.89,3.4,31,7.8,-2,67,2011,9,13,37,1
1,2011-09-14,58,47,53,-11,43,49,530,1900,0.08,29.39,30.09,6.3,34,7.3,12,64,2011,9,14,37,2
2,2011-09-14,60,48,54,-12,45,51,530,1900,0.0,29.47,30.09,6.0,32,7.3,11,66,2011,9,14,37,2
1,2011-09-15,59,42,51,-13,35,44,531,1900,0.0,29.61,30.33,7.4,1,8.5,14,64,2011,9,15,37,3
2,2011-09-15,60,44,52,-14,36,45,531,1900,0.0,29.67,30.32,7.2,36,9.0,13,66,2011,9,15,37,3
1,2011-09-16,58,46,52,-12,40,47,532,1800,0.0,29.59,30.33,1.4,8,3.3,13,64,2011,9,16,37,4
2,2011-09-16,59,48,54,-12,38,47,532,1800,0.0,29.65,30.33,2.6,13,3.7,11,66,2011,9,16,37,4
1,2011-09-17,68,50,59,-5,45,52,533,1800,0.0,29.53,30.27,7.7,11,8.9,6,64,2011,9,17,37,5
2,2011-09-17,69,52,61,-5,44,52,533,1800,0.0,29.59,30.27,8.7,11,9.6,4,66,2011,9,17,37,5
1,2011-09-18,65,55,60,-4,55,57,535,1800,0.43,29.34,30.11,8.9,15,9.5,5,64,2011,9,18,37,6
2,2011-09-18,66,56,61,-5,54,57,535,1800,0.34,29.41,30.11,7.4,14,8.0,4,66,2011,9,18,37,6
1,2011-09-19,69,54,62,-1,58,60,536,1800,0.24,29.24,29.96,4.1,29,5.8,3,63,2011,9,19,38,0
2,2011-09-19,68,56,62,-3,58,60,536,1800,0.41,29.3,29.96,3.8,26,5.8,3,65,2011,9,19,38,0
1,2011-09-20,74,49,62,0,54,58,537,1800,0.0,29.26,29.99,7.3,18,7.3,3,62,2011,9,20,38,1
2,2011-09-20,75,53,64,0,54,58,537,1800,0.01,29.33,29.99,5.8,17,6.1,1,64,2011,9,20,38,1
1,2011-09-21,71,56,64,2,49,56,538,1800,0.0,29.23,29.95,10.2,25,11.0,1,62,2011,9,21,38,2
2,2011-09-21,72,57,65,1,49,56,538,1800,0.0,29.29,29.94,9.4,24,10.3,0,64,2011,9,21,38,2
1,2011-09-22,64,51,58,-4,47,52,539,1800,0.0,29.36,30.08,4.6,27,6.9,7,62,2011,9,22,38,3
2,2011-09-22,63,53,58,-6,47,52,539,1800,0.0,29.42,30.08,6.5,25,7.2,7,64,2011,9,22,38,3
1,2011-09-23,62,48,55,-6,44,49,540,1800,0.0,29.33,30.06,5.9,36,7.0,10,61,2011,9,23,38,4
2,2011-09-23,62,48,55,-8,46,51,540,1800,0.02,29.38,30.05,4.1,36,6.4,10,63,2011,9,23,38,4
1,2011-09-24,62,51,57,-4,49,51,541,1800,0.14,29.26,29.99,3.6,3,4.6,8,61,2011,9,24,38,5
2,2011-09-24,63,51,57,-6,48,52,541,1800,0.07,29.31,29.98,2.9,4,5.3,8,63,2011,9,24,38,5
1,2011-09-25,64,51,58,-3,53,55,542,1800,0.08,29.13,29.87,4.1,14,5.5,7,61,2011,9,25,38,6
2,2011-09-25,65,53,59,-4,53,55,542,1800,0.23,29.18,29.87,4.7,13,5.8,6,63,2011,9,25,38,6
1,2011-09-26,60,53,57,-3,51,53,543,1800,1.21,28.92,29.65,8.8,18,15.4,8,60,2011,9,26,39,0
2,2011-09-26,63,53,58,-4,50,53,543,1800,0.9,28.98,29.65,8.1,19,12.4,7,62,2011,9,26,39,0
1,2011-09-27,63,54,59,-1,53,55,544,1800,0.31,29.0,29.71,4.3,6,8.3,6,60,2011,9,27,39,1
2,2011-09-27,63,54,59,-3,53,55,544,1800,0.25,29.05,29.7,2.4,5,7.1,6,62,2011,9,27,39,1
1,2011-09-28,63,53,58,-1,54,55,545,1800,0.77,29.07,29.78,6.5,32,7.0,7,59,2011,9,28,39,2
2,2011-09-28,64,53,59,-2,54,55,545,1800,0.15,29.12,29.77,5.7,32,6.7,6,61,2011,9,28,39,2
1,2011-09-29,66,49,58,-1,51,53,546,1800,0.06,28.98,29.7,11.7,28,13.5,7,59,2011,9,29,39,3
2,2011-09-29,66,51,59,-2,50,54,546,1800,0.09,29.03,29.7,11.2,27,12.7,6,61,2011,9,29,39,3
1,2011-09-30,57,45,51,-8,41,47,547,1800,0.09,29.32,30.01,14.6,34,15.0,14,59,2011,9,30,39,4
2,2011-09-30,58,47,53,-8,42,47,547,1800,0.17,29.37,30.0,15.4,34,16.3,12,61,2011,9,30,39,4
1,2011-10-01,56,42,49,-9,40,45,548,1800,0.0,29.53,30.26,9.6,36,10.3,16,58,2011,10,1,39,5
2,2011-10-01,56,44,50,-10,40,45,548,1800,0.0,29.59,30.26,10.7,35,11.2,15,60,2011,10,1,39,5
1,2011-10-02,66,41,54,-4,38,46,549,1800,0.0,29.47,30.22,4.7,32,5.4,11,58,2011,10,2,39,6
2,2011-10-02,65,41,53,-7,39,46,549,1800,0.0,29.54,30.22,4.1,32,4.6,12,60,2011,10,2,39,6
1,2011-10-03,69,44,57,0,45,50,550,1800,0.0,29.48,30.21,3.4,3,5.0,8,57,2011,10,3,40,0
2,2011-10-03,70,45,58,-1,44,50,550,1800,0.0,29.54,30.2,3.6,2,4.1,7,59,2011,10,3,40,0
1,2011-10-04,76,43,60,3,47,52,552,1800,0.0,29.52,30.25,1.1,16,2.3,5,57,2011,10,4,40,1
2,2011-10-04,74,46,60,1,47,53,552,1800,0.0,29.58,30.25,0.7,15,1.7,5,59,2011,10,4,40,1
1,2011-10-05,80,49,65,8,48,55,553,1800,0.0,29.49,30.22,1.9,18,3.2,0,57,2011,10,5,40,2
2,2011-10-05,80,52,66,7,47,55,553,1800,0.0,29.55,30.21,1.3,17,2.9,-1,59,2011,10,5,40,2
1,2011-10-06,81,50,66,10,51,58,554,1800,0.0,29.5,30.23,3.8,15,4.6,-1,56,2011,10,6,40,3
2,2011-10-06,81,56,69,11,50,58,554,1800,0.0,29.57,30.22,3.9,15,4.6,-4,58,2011,10,6,40,3
1,2011-10-07,84,54,69,13,53,59,555,1800,0.0,29.52,30.25,7.5,18,7.7,-4,56,2011,10,7,40,4
2,2011-10-07,84,59,72,14,51,59,555,1800,0.0,29.59,30.24,6.4,17,6.8,-7,58,2011,10,7,40,4
1,2011-10-08,82,54,68,12,54,60,556,1800,0.0,29.56,30.27,7.2,19,7.6,-3,56,2011,10,8,40,5
2,2011-10-08,82,61,72,14,53,60,556,1800,0.0,29.62,30.27,6.3,19,6.9,-7,58,2011,10,8,40,5
1,2011-10-09,80,52,66,11,51,58,557,1800,0.0,29.55,30.29,2.8,9,3.8,-1,55,2011,10,9,40,6
2,2011-10-09,80,56,68,11,51,58,557,1800,0.0,29.62,30.28,3.1,10,3.8,-3,57,2011,10,9,40,6
1,2011-10-10,76,54,65,10,51,57,558,1800,0.0,29.39,30.13,5.2,16,6.0,0,55,2011,10,10,41,0
2,2011-10-10,77,58,68,11,49,58,558,1800,0.0,29.45,30.12,5.9,16,6.4,-3,57,2011,10,10,41,0
1,2011-10-11,79,57,68,14,54,60,559,1800,0.0,29.23,29.97,4.1,15,4.9,-3,54,2011,10,11,41,1
2,2011-10-11,78,58,68,12,52,59,559,1800,0.0,29.29,29.97,3.8,13,4.6,-3,56,2011,10,11,41,1
1,2011-10-12,78,55,67,13,52,58,600,1800,0.0,29.03,29.77,7.0,14,8.1,-2,54,2011,10,12,41,2
2,2011-10-12,77,57,67,11,51,58,600,1800,0.0,29.08,29.76,6.0,14,6.8,-2,56,2011,10,12,41,2
1,2011-10-13,66,52,59,6,55,58,602,1800,0.28,28.81,29.54,4.3,26,7.0,6,53,2011,10,13,41,3
2,2011-10-13,64,52,58,3,55,57,602,1800,0.49,28.87,29.53,2.8,24,6.0,7,55,2011,10,13,41,3
1,2011-10-14,62,48,55,2,41,48,603,1800,0.0,28.9,29.6,15.4,28,15.6,10,53,2011,10,14,41,4
2,2011-10-14,61,49,55,0,41,48,603,1800,0.0,28.97,29.61,15.1,27,15.3,10,55,2011,10,14,41,4
1,2011-10-15,62,47,55,2,36,46,604,1800,0.0,29.1,29.8,14.8,27,15.3,10,53,2011,10,15,41,5
2,2011-10-15,61,47,54,-1,36,46,604,1800,0.0,29.18,29.81,14.9,26,15.1,11,55,2011,10,15,41,5
1,2011-10-16,62,48,55,3,39,46,605,1800,0.17,29.08,29.81,7.4,28,8.5,10,52,2011,10,16,41,6
2,2011-10-16,60,46,53,-1,39,46,605,1800,0.12,29.15,29.81,6.7,26,8.1,12,54,2011,10,16,41,6
1,2011-10-17,59,41,50,-2,33,42,606,1800,0.0,29.11,29.85,10.2,26,10.4,15,52,2011,10,17,42,0
2,2011-10-17,57,40,49,-5,33,42,606,1800,0.0,29.18,29.86,11.2,25,11.3,16,54,2011,10,17,42,0
1,2011-10-18,54,41,48,-3,37,43,607,1800,0.06,29.09,29.83,6.4,1,8.5,17,51,2011,10,18,42,1
2,2011-10-18,54,40,47,-6,38,43,607,1800,0.02,29.15,29.83,5.3,36,7.2,18,53,2011,10,18,42,1
1,2011-10-19,49,44,47,-4,40,44,608,1800,0.85,28.93,29.69,17.1,36,18.0,18,51,2011,10,19,42,2
2,2011-10-19,49,44,47,-6,41,44,608,1800,0.84,28.97,29.67,19.6,1,19.9,18,53,2011,10,19,42,2
1,2011-10-20,47,43,45,-5,37,42,610,1800,0.08,29.0,29.69,15.8,32,16.1,20,50,2011,10,20,42,3
2,2011-10-20,46,42,44,-8,38,42,610,1800,0.07,29.05,29.69,14.4,31,14.9,21,52,2011,10,20,42,3
1,2011-10-21,55,38,47,-3,34,41,611,1800,0.0,29.32,30.03,4.6,29,5.4,18,50,2011,10,21,42,4
2,2011-10-21,54,37,46,-6,34,41,611,1800,0.0,29.39,30.04,4.3,28,5.7,19,52,2011,10,21,42,4
1,2011-10-22,66,34,50,0,37,44,612,1700,0.0,29.28,30.02,3.2,23,3.7,15,50,2011,10,22,42,5
2,2011-10-22,66,38,52,0,37,45,612,1700,0.0,29.35,30.03,3.7,21,3.9,13,52,2011,10,22,42,5
1,2011-10-23,68,38,53,4,41,48,613,1700,0.2,29.19,29.93,6.1,22,6.9,12,49,2011,10,23,42,6
2,2011-10-23,67,41,54,3,42,49,613,1700,0.22,29.25,29.94,5.9,23,6.9,11,51,2011,10,23,42,6
1,2011-10-24,63,45,54,5,39,46,614,1700,0.0,29.34,30.05,5.7,28,7.3,11,49,2011,10,24,43,0
2,2011-10-24,63,45,54,3,39,47,614,1700,0.06,29.41,30.05,5.0,27,7.1,11,51,2011,10,24,43,0
1,2011-10-25,74,45,60,12,46,53,616,1700,0.02,29.11,29.86,7.6,19,11.9,5,48,2011,10,25,43,1
2,2011-10-25,74,49,62,12,45,53,616,1700,0.13,29.19,29.87,9.0,19,10.8,3,50,2011,10,25,43,1
1,2011-10-26,53,47,50,2,42,46,617,1700,0.0,29.19,29.91,12.4,36,12.6,15,48,2011,10,26,43,2
2,2011-10-26,54,47,51,1,42,46,617,1700,0.0,29.24,29.9,13.9,36,14.2,14,50,2011,10,26,43,2
1,2011-10-27,53,39,46,-2,37,42,618,1700,0.12,29.34,30.04,3.6,35,5.8,19,48,2011,10,27,43,3
2,2011-10-27,51,38,45,-5,38,42,618,1700,0.16,29.4,30.05,3.5,1,6.9,20,50,2011,10,27,43,3
1,2011-10-28,55,35,45,-2,33,40,619,1700,0.03,29.36,30.1,4.9,22,5.6,20,47,2011,10,28,43,4
2,2011-10-28,54,36,45,-4,32,40,619,1700,0.0,29.43,30.12,5.2,21,5.7,20,49,2011,10,28,43,4
1,2011-10-29,55,34,45,-2,30,38,620,1700,0.0,29.34,30.07,4.6,28,5.2,20,47,2011,10,29,43,5
2,2011-10-29,54,36,45,-4,29,38,620,1700,0.0,29.4,30.08,3.8,26,4.8,20,49,2011,10,29,43,5
1,2011-10-30,57,33,45,-1,36,41,622,1700,0.17,29.27,30.02,10.6,19,11.1,20,46,2011,10,30,43,6
2,2011-10-30,57,37,47,-1,34,42,622,1700,0.11,29.34,30.03,10.6,19,11.2,18,48,2011,10,30,43,6
1,2011-10-31,53,36,45,-1,36,40,623,1700,0.0,29.34,30.06,3.9,25,4.8,20,46,2011,10,31,44,0
2,2011-10-31,53,39,46,-2,35,41,623,1700,0.0,29.41,30.08,4.4,24,5.1,19,48,2011,10,31,44,0
1,2012-05-01,65,49,57,4,52,55,448,1900,0.09,29.18,29.92,6.2,12,7.7,8,53,2012,5,1,18,1
2,2012-05-01,64,52,58,3,53,56,448,1900,0.32,29.24,29.92,5.5,12,6.3,7,55,2012,5,1,18,1
1,2012-05-02,80,58,69,15,60,64,447,1900,0.0,29.12,29.84,8.1,21,10.1,-4,54,2012,5,2,18,2
2,2012-05-02,78,60,69,13,60,64,447,1900,0.0,29.19,29.83,7.5,20,9.6,-4,56,2012,5,2,18,2
1,2012-05-03,86,66,76,22,65,69,446,1900,1.34,29.16,29.86,10.8,21,12.0,-11,54,2012,5,3,18,3
2,2012-05-03,86,69,78,22,64,69,446,1900,0.07,29.23,29.86,12.8,21,13.3,-13,56,2012,5,3,18,3
1,2012-05-04,73,55,64,10,55,58,444,1900,0.28,29.23,29.94,5.2,5,9.2,1,54,2012,5,4,18,4
2,2012-05-04,72,51,62,6,55,58,444,1900,0.28,29.28,29.93,6.8,2,10.0,3,56,2012,5,4,18,4
1,2012-05-05,60,52,56,1,52,54,443,1900,0.0,29.29,30.01,8.0,4,8.3,9,55,2012,5,5,18,5
2,2012-05-05,63,53,58,1,54,56,443,1900,0.0,29.34,30.0,7.4,2,7.7,7,57,2012,5,5,18,5
1,2012-05-06,70,51,61,6,53,56,442,1900,0.8,29.22,29.94,5.0,6,8.5,4,55,2012,5,6,18,6
2,2012-05-06,73,54,64,7,54,57,442,1900,0.4,29.27,29.92,3.4,6,7.2,1,57,2012,5,6,18,6
1,2012-05-07,64,52,58,3,55,57,441,1900,0.47,29.15,29.87,2.3,34,5.4,7,55,2012,5,7,19,0
2,2012-05-07,61,54,58,1,56,57,441,1900,0.59,29.2,29.86,1.4,5,5.1,7,57,2012,5,7,19,0
1,2012-05-08,70,52,61,5,45,53,439,1900,0.0,29.13,29.86,8.3,28,8.9,4,56,2012,5,8,19,1
2,2012-05-08,70,51,61,3,45,53,439,1900,0.01,29.2,29.85,8.4,27,8.9,4,58,2012,5,8,19,1
1,2012-05-09,60,47,54,-2,43,49,438,1900,0.06,29.2,29.92,4.2,1,7.6,11,56,2012,5,9,19,2
2,2012-05-09,60,46,53,-5,43,48,438,1900,0.0,29.26,29.91,3.9,36,7.8,12,58,2012,5,9,19,2
1,2012-05-10,67,46,57,1,34,46,437,1900,0.0,29.29,30.0,3.2,5,7.5,8,56,2012,5,10,19,3
2,2012-05-10,65,45,55,-3,33,46,437,1900,0.0,29.35,30.0,2.8,4,5.9,10,58,2012,5,10,19,3
1,2012-05-11,78,43,61,4,40,52,436,1900,0.0,29.36,30.08,9.3,20,9.5,4,57,2012,5,11,19,4
2,2012-05-11,78,48,63,4,38,52,436,1900,0.0,29.44,30.08,9.3,20,9.8,2,59,2012,5,11,19,4
1,2012-05-12,69,53,61,4,42,51,435,2000,0.03,29.51,30.22,5.7,3,9.3,4,57,2012,5,12,19,5
2,2012-05-12,67,51,59,0,45,51,435,2000,0.25,29.57,30.21,5.4,2,8.8,6,59,2012,5,12,19,5
1,2012-05-13,72,50,61,3,31,48,434,2000,0.0,29.45,30.18,7.4,4,7.8,4,58,2012,5,13,19,6
2,2012-05-13,69,53,61,1,33,48,434,2000,0.0,29.51,30.18,8.4,2,9.1,4,60,2012,5,13,19,6
1,2012-05-14,82,43,63,5,36,51,433,2000,0.0,29.31,30.05,2.5,19,5.2,2,58,2012,5,14,20,0
2,2012-05-14,78,46,62,2,36,51,433,2000,0.0,29.38,30.05,1.8,14,4.5,3,60,2012,5,14,20,0
1,2012-05-15,86,57,72,14,45,57,432,2000,0.05,29.18,29.9,6.9,25,12.6,-7,58,2012,5,15,20,1
2,2012-05-15,84,56,70,10,44,56,432,2000,0.0,29.24,29.9,9.1,24,11.8,-5,60,2012,5,15,20,1
1,2012-05-16,65,50,58,-1,33,46,431,2000,0.0,29.38,30.09,9.6,5,10.5,7,59,2012,5,16,20,2
2,2012-05-16,63,52,58,-3,33,46,431,2000,0.0,29.44,30.08,11.6,4,12.6,7,61,2012,5,16,20,2
1,2012-05-17,74,45,60,1,39,50,430,2000,0.0,29.38,30.1,5.3,11,5.8,5,59,2012,5,17,20,3
2,2012-05-17,71,49,60,-1,40,51,430,2000,0.0,29.44,30.1,5.3,11,6.1,5,61,2012,5,17,20,3
1,2012-05-18,85,53,69,9,41,54,429,2000,0.0,29.29,30.02,8.7,16,9.2,-4,60,2012,5,18,20,4
2,2012-05-18,85,57,71,9,38,54,429,2000,0.0,29.36,30.02,7.4,15,8.4,-6,62,2012,5,18,20,4
1,2012-05-19,92,59,76,16,53,62,428,2000,0.0,29.29,30.0,8.2,17,9.1,-11,60,2012,5,19,20,5
2,2012-05-19,91,64,78,16,52,62,428,2000,0.0,29.35,29.99,7.3,16,8.6,-13,62,2012,5,19,20,5
1,2012-05-20,93,65,79,18,57,65,427,2000,0.14,29.28,29.98,8.2,22,11.6,-14,61,2012,5,20,20,6
2,2012-05-20,92,65,79,16,57,65,427,2000,0.14,29.34,29.97,9.4,21,10.9,-14,63,2012,5,20,20,6
1,2012-05-21,67,54,61,0,44,52,426,2000,0.0,29.39,30.11,11.6,1,12.6,4,61,2012,5,21,21,0
2,2012-05-21,65,54,60,-3,44,52,426,2000,0.0,29.44,30.1,12.5,36,13.6,5,63,2012,5,21,21,0
1,2012-05-22,71,50,61,0,41,51,425,2000,0.0,29.28,30.02,6.1,5,7.2,4,61,2012,5,22,21,1
2,2012-05-22,68,49,59,-4,42,51,425,2000,0.0,29.34,30.01,5.9,4,7.9,6,63,2012,5,22,21,1
1,2012-05-23,82,47,65,4,42,54,425,2000,0.0,29.1,29.84,6.6,16,6.9,0,61,2012,5,23,21,2
2,2012-05-23,82,49,66,3,41,54,425,2000,0.0,29.16,29.84,5.9,16,6.6,-1,63,2012,5,23,21,2
1,2012-05-24,90,64,77,15,53,63,424,2000,0.0,28.97,29.69,17.5,18,17.7,-12,62,2012,5,24,21,3
2,2012-05-24,90,67,79,15,52,63,424,2000,0.0,29.04,29.68,15.1,18,15.2,-14,64,2012,5,24,21,3
1,2012-05-25,83,65,74,12,49,59,423,2000,0.0,29.31,29.98,3.4,3,10.0,-9,62,2012,5,25,21,4
2,2012-05-25,80,67,74,10,49,59,423,2000,0.0,29.36,29.96,4.3,5,10.8,-9,64,2012,5,25,21,4
1,2012-05-26,86,60,73,11,54,61,422,2000,0.0,29.37,30.07,9.6,7,11.2,-8,62,2012,5,26,21,5
2,2012-05-26,82,63,73,9,54,62,422,2000,0.0,29.41,30.05,10.4,7,11.3,-8,64,2012,5,26,21,5
1,2012-05-27,97,70,84,22,59,68,422,2000,0.0,29.16,29.9,8.7,18,10.1,-19,62,2012,5,27,21,6
2,2012-05-27,97,73,85,21,58,68,422,2000,0.0,29.23,29.88,9.4,18,10.7,-20,64,2012,5,27,21,6
1,2012-05-28,95,77,86,23,60,69,421,2000,0.0,29.03,29.75,13.4,22,14.0,-21,63,2012,5,28,22,0
2,2012-05-28,94,74,84,19,60,68,421,2000,0.02,29.1,29.74,14.2,22,14.9,-19,65,2012,5,28,22,0
1,2012-05-29,85,61,73,9,46,59,421,2000,0.0,29.1,29.81,11.1,28,12.2,-8,64,2012,5,29,22,1
2,2012-05-29,85,64,75,9,45,59,421,2000,0.0,29.16,29.79,10.2,28,11.5,-10,66,2012,5,29,22,1
1,2012-05-30,70,53,62,-2,46,53,420,2000,0.0,29.22,29.91,5.4,36,9.6,3,64,2012,5,30,22,2
2,2012-05-30,69,53,61,-5,46,53,420,2000,0.0,29.28,29.9,5.9,36,10.4,4,66,2012,5,30,22,2
1,2012-05-31,54,47,51,-13,45,48,420,2000,1.12,29.2,29.95,10.3,4,11.0,14,64,2012,5,31,22,3
