,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,overall_qual,overall_cond,year_remod/add,exterior_1st,exterior_2nd,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,central_air,electrical,gr_liv_area,kitchen_qual,functional,fireplaces,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,fence,saleprice,age,pool,rm_count,bath_count,num_floors,porch_area
1041,3768,0,3.0,Lvl,FR2,0.0,Somerst,Norm,Norm,7,5,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,691.0,GasA,1,5.0,1452,3.0,7.0,0,506.0,3.0,3.0,2.0,0,0,156000,10,0,4,3.5,2.0,34
1042,10320,1,3.0,Lvl,Inside,0.0,IDOTRR,Norm,Norm,5,6,1,HdBoard,HdBoard,2.0,1.0,BrkTil,3.0,2.0,1.0,1.0,1.0,880.0,GasA,1,5.0,1308,2.0,7.0,0,400.0,2.0,2.0,2.0,0,0,120000,93,0,3,2.0,1.5,117
1043,9734,0,2.0,Lvl,Inside,0.0,Gilbert,RRAn,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,3.0,384.0,GasA,1,5.0,1374,3.0,7.0,0,400.0,3.0,3.0,2.0,0,0,167000,5,0,4,2.5,0.0,0
1044,3182,0,3.0,Lvl,Inside,0.0,Blmngtn,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,4.0,1.0,6.0,1.0,1346.0,GasA,1,5.0,1504,3.0,7.0,1,437.0,3.0,3.0,2.0,156,0,191000,3,0,3,2.0,1.0,20
1045,8872,0,2.0,HLS,Inside,0.0,Gilbert,Norm,Norm,6,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,384.0,GasA,1,5.0,1384,2.0,7.0,1,390.0,3.0,3.0,2.0,0,0,161500,10,0,4,2.5,0.0,0
1046,12198,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,6,1,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,3.0,3.0,1.0,1204.0,GasA,1,5.0,1411,2.0,7.0,1,310.0,3.0,3.0,2.0,278,0,130000,52,0,4,1.0,1.0,82
1047,8480,0,3.0,Lvl,Corner,0.0,Sawyer,Norm,Norm,5,6,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,1.0,970.0,GasA,1,5.0,970,2.0,7.0,0,624.0,3.0,3.0,2.0,0,0,132500,44,0,3,2.0,1.0,216
1048,10200,0,3.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,8,0,HdBoard,HdBoard,2.0,3.0,PConc,4.0,3.0,3.0,5.0,1.0,864.0,GasA,1,5.0,904,3.0,7.0,0,912.0,3.0,3.0,2.0,143,1,144000,38,0,4,1.0,0.0,0
1049,9555,0,2.0,Lvl,CulDSac,0.0,Edwards,Norm,Norm,5,6,0,Plywood,Plywood,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,1,5.0,2233,2.0,7.0,0,579.0,3.0,4.0,2.0,0,0,141000,28,0,7,2.5,2.0,0
1050,7200,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,4,8,1,Plywood,Plywood,2.0,3.0,CBlock,3.0,3.0,1.0,3.0,1.0,385.0,GasA,1,5.0,875,3.0,7.0,0,728.0,3.0,3.0,2.0,352,0,117000,35,0,4,1.0,1.0,0
1051,6780,0,3.0,Lvl,Inside,0.0,IDOTRR,Norm,Norm,6,8,1,Wd Sdng,Wd Sdng,2.0,1.0,CBlock,3.0,3.0,3.0,6.0,1.0,520.0,GasA,0,5.0,754,2.0,7.0,0,0.0,0.0,0.0,0.0,53,0,84500,71,0,3,2.0,1.5,0
1052,53227,0,2.0,Low,CulDSac,1.0,ClearCr,Norm,Norm,4,6,1,Plywood,Plywood,2.0,2.0,CBlock,4.0,3.0,4.0,4.0,1.0,1364.0,GasA,1,5.0,1663,3.0,6.0,2,529.0,3.0,3.0,2.0,224,0,256000,54,0,3,2.0,1.0,137
1053,9100,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,6,0,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,3.0,925.0,GasA,1,5.0,925,2.0,7.0,0,429.0,3.0,3.0,2.0,0,1,117500,44,0,3,1.5,1.0,0
1054,9600,0,2.0,HLS,Inside,0.0,Crawfor,Norm,Norm,5,7,1,MetalSd,MetalSd,3.0,3.0,BrkTil,3.0,2.0,1.0,3.0,1.0,728.0,GasA,1,5.0,1308,2.0,5.0,2,256.0,3.0,3.0,2.0,0,0,160000,69,0,3,2.5,1.5,70
1055,14175,0,3.0,Bnk,Inside,1.0,Sawyer,PosA,Norm,5,5,1,BrkFace,BrkFace,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,5.0,1240.0,GasA,1,5.0,1375,2.0,7.0,1,323.0,3.0,3.0,2.0,0,0,187000,51,0,4,2.0,1.0,0
1056,14277,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,2.0,6.0,1.0,1317.0,GasA,1,5.0,2385,3.0,7.0,1,818.0,3.0,3.0,2.0,192,0,350000,4,0,4,3.5,2.0,228
1057,9000,0,3.0,Lvl,FR2,0.0,NAmes,Norm,Norm,5,5,0,VinylSd,VinylSd,2.0,2.0,CBlock,4.0,3.0,2.0,1.0,1.0,896.0,GasA,1,5.0,1792,2.0,7.0,0,480.0,3.0,3.0,2.0,0,0,133000,34,0,6,3.0,2.0,45
1058,13693,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,4.0,6.0,4.0,2418.0,GasA,1,5.0,2464,4.0,7.0,1,650.0,3.0,3.0,2.0,358,0,417500,1,0,5,3.5,1.0,78
1059,3635,0,3.0,Lvl,Inside,0.0,Blmngtn,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,5.0,1.0,1386.0,GasA,1,5.0,1569,3.0,7.0,1,660.0,3.0,3.0,2.0,143,0,175900,2,0,2,2.5,1.0,20
1060,10933,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1555.0,GasA,1,5.0,1680,4.0,7.0,1,1138.0,3.0,3.0,2.0,185,0,323262,0,0,2,2.5,1.0,24
1061,8450,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,1337.0,GasA,1,5.0,1337,3.0,7.0,0,531.0,3.0,3.0,2.0,0,0,185000,4,0,4,3.0,1.0,39
1062,8550,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,8,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,816.0,GasA,1,5.0,816,2.0,7.0,1,240.0,3.0,3.0,2.0,228,1,129800,72,0,3,2.0,1.0,40
1063,12182,0,3.0,Lvl,Corner,0.0,NridgHt,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,4.0,1.0,1541.0,GasA,1,5.0,1541,3.0,7.0,1,532.0,3.0,3.0,2.0,0,0,220000,5,0,4,2.0,1.0,70
1064,6120,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,4,7,1,AsbShng,AsbShng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,884.0,GasA,1,5.0,1573,3.0,7.0,0,240.0,3.0,3.0,2.0,0,0,133000,74,0,4,1.0,1.5,174
1065,10800,0,3.0,Lvl,Inside,0.0,NAmes,Artery,Norm,4,7,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,832.0,GasA,1,3.0,1461,2.0,7.0,0,384.0,3.0,3.0,2.0,0,0,133500,60,0,5,2.0,1.5,204
1066,12760,0,2.0,Lvl,Inside,0.0,Mitchel,Norm,Norm,6,5,0,Plywood,Plywood,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,1958.0,GasA,1,5.0,2048,2.0,7.0,0,776.0,3.0,3.0,2.0,0,0,170000,34,0,7,3.0,1.0,0
1067,7655,0,2.0,Lvl,CulDSac,0.0,Gilbert,Norm,Norm,6,5,1,HdBoard,HdBoard,2.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,903.0,GasA,1,5.0,1642,2.0,7.0,1,392.0,3.0,3.0,2.0,290,0,168000,14,0,4,2.5,2.0,84
1068,10560,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,6,7,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,2.0,3.0,1.0,3.0,1.0,738.0,GasA,1,5.0,1470,2.0,6.0,0,624.0,3.0,3.0,2.0,0,0,140750,88,0,3,1.5,2.0,0
1069,7500,0,3.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,6,5,1,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,938.0,GasA,1,5.0,2299,2.0,7.0,1,482.0,3.0,3.0,2.0,188,0,204000,8,0,6,3.5,2.0,30
1070,9505,0,2.0,Lvl,CulDSac,0.0,Gilbert,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,884.0,GasA,1,5.0,2035,3.0,7.0,1,434.0,3.0,3.0,2.0,144,0,222500,9,0,4,2.5,2.0,48
1071,10205,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,3.0,4.0,1.0,925.0,GasA,1,5.0,999,2.0,7.0,0,300.0,3.0,3.0,2.0,150,0,134500,44,0,4,2.0,0.0,72
1072,4379,0,2.0,Lvl,FR2,0.0,Somerst,Norm,Norm,8,5,0,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1378.0,GasA,1,5.0,1378,3.0,7.0,1,540.0,3.0,3.0,2.0,160,0,214000,3,0,3,3.0,1.0,56
1073,7800,0,3.0,Lvl,Inside,0.0,OldTown,Artery,Norm,5,7,1,MetalSd,MetalSd,2.0,2.0,CBlock,4.0,3.0,2.0,3.0,1.0,793.0,GasA,1,5.0,1118,2.0,7.0,1,410.0,3.0,3.0,2.0,0,1,119900,67,0,4,2.0,1.5,271
1074,12108,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,4,4,0,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,1440.0,GasA,0,3.0,1440,1.0,7.0,0,0.0,0.0,0.0,2.0,0,0,118000,53,0,6,2.0,1.0,0
1075,7000,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,7,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,1010.0,GasA,1,5.0,1134,2.0,7.0,0,254.0,3.0,3.0,2.0,0,1,135000,47,0,3,1.0,1.0,16
1076,13053,1,3.0,Bnk,Inside,0.0,BrkSide,Norm,Norm,6,7,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,833.0,GasA,1,5.0,1848,3.0,7.0,1,370.0,3.0,3.0,0.0,0,0,207000,85,0,5,1.5,1.5,220
1077,8400,0,3.0,Bnk,Inside,0.0,SWISU,Norm,Norm,6,5,1,MetalSd,MetalSd,2.0,2.0,PConc,3.0,3.0,1.0,3.0,1.0,1181.0,GasA,1,5.0,1694,2.0,7.0,1,576.0,3.0,3.0,2.0,342,0,136500,83,0,5,2.0,1.5,128
1078,6000,0,3.0,Lvl,Corner,0.0,OldTown,Norm,Norm,4,7,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,901.0,GasA,1,5.0,901,2.0,7.0,0,281.0,2.0,3.0,2.0,0,0,107900,54,0,3,1.0,1.0,0
1079,6240,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,6,5,1,VinylSd,VinylSd,2.0,2.0,BrkTil,3.0,3.0,1.0,2.0,1.0,861.0,GasA,1,5.0,1409,2.0,7.0,1,528.0,3.0,3.0,2.0,225,0,126000,69,0,4,2.5,1.5,84
1080,31770,0,2.0,Lvl,Corner,0.0,NAmes,Norm,Norm,6,5,0,BrkFace,Plywood,2.0,2.0,CBlock,3.0,4.0,4.0,4.0,1.0,1080.0,GasA,1,5.0,1656,2.0,7.0,2,528.0,3.0,3.0,1.0,210,0,215000,50,0,4,2.0,1.0,62
1081,12474,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,10,5,1,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,3.0,6.0,1.0,1682.0,GasA,1,5.0,2332,4.0,7.0,1,846.0,3.0,3.0,2.0,196,0,426000,1,0,4,3.5,2.0,134
1082,9600,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,7,1,MetalSd,MetalSd,3.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,1113.0,GasA,1,5.0,1113,3.0,7.0,1,264.0,3.0,3.0,2.0,0,0,147000,59,0,4,1.0,1.0,200
1083,8574,0,3.0,Lvl,Inside,0.0,Crawfor,Norm,Norm,6,8,1,Stucco,Stucco,3.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,816.0,GasA,1,5.0,1232,3.0,7.0,1,440.0,3.0,3.0,2.0,0,0,147500,93,0,4,1.0,1.0,180
1084,14418,0,2.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1950.0,GasA,1,5.0,1950,4.0,7.0,1,706.0,3.0,3.0,2.0,156,0,383000,1,0,3,3.0,1.0,207
1085,10400,0,3.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,7,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,4.0,3.0,3.0,6.0,1.0,1845.0,GasA,1,5.0,1872,2.0,7.0,1,604.0,3.0,3.0,2.0,197,0,241500,18,0,4,2.5,1.0,39
1086,15564,0,3.0,Lvl,Inside,0.0,Crawfor,Norm,Norm,6,6,1,Wd Sdng,Wd Shng,2.0,2.0,BrkTil,4.0,3.0,1.0,1.0,1.0,676.0,GasA,1,5.0,1264,2.0,7.0,0,400.0,3.0,3.0,2.0,424,0,147500,94,0,4,1.0,1.5,0
1087,13543,0,2.0,HLS,Corner,0.0,StoneBr,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1168.0,GasA,1,5.0,2500,4.0,7.0,1,683.0,3.0,3.0,2.0,192,0,355000,3,0,6,3.5,2.0,32
1088,6130,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,5,6,1,MetalSd,MetalSd,2.0,2.0,BrkTil,3.0,3.0,1.0,5.0,1.0,784.0,GasA,1,5.0,784,3.0,7.0,0,0.0,0.0,0.0,2.0,0,0,109500,84,0,3,2.0,0.0,116
1089,5925,0,3.0,Lvl,Corner,0.0,OldTown,Norm,Norm,2,4,1,MetalSd,MetalSd,2.0,3.0,BrkTil,0.0,0.0,0.0,0.0,0.0,0.0,GasA,0,4.0,612,2.0,7.0,0,308.0,3.0,2.0,0.0,0,0,45000,69,0,2,1.0,1.0,25
1090,24090,0,3.0,Lvl,Inside,0.0,ClearCr,Norm,Norm,7,7,1,MetalSd,MetalSd,2.0,3.0,CBlock,3.0,3.0,2.0,1.0,1.0,1032.0,GasA,1,5.0,2403,2.0,7.0,2,349.0,3.0,3.0,2.0,56,0,244400,70,0,5,2.0,2.0,318
1091,9600,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,1.0,1416.0,GasA,1,5.0,1644,2.0,7.0,2,418.0,3.0,3.0,2.0,110,0,167000,56,0,4,2.0,1.0,0
1092,8158,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,860.0,GasA,1,5.0,1729,3.0,7.0,0,542.0,3.0,3.0,2.0,386,0,200000,5,0,4,2.5,2.0,63
1093,5220,0,2.0,Lvl,Inside,0.0,SWISU,Norm,Norm,5,3,1,Wd Sdng,Wd Shng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,830.0,GasA,1,5.0,879,2.0,7.0,0,180.0,3.0,3.0,1.0,0,0,80000,70,0,3,1.0,1.0,108
1094,8172,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,7,1,WdShing,Plywood,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,864.0,GasA,1,5.0,864,2.0,7.0,0,572.0,3.0,3.0,0.0,0,0,115000,51,0,3,2.0,1.0,0
1095,9000,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,5,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,4.0,3.0,1.0,2.0,1.0,1196.0,GasA,1,4.0,1196,2.0,7.0,1,297.0,3.0,3.0,2.0,0,0,139000,52,0,3,2.0,1.0,44
1096,7844,0,3.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,6,7,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,672.0,GasA,1,5.0,1400,2.0,7.0,1,440.0,3.0,3.0,2.0,0,0,149500,28,0,4,1.5,2.0,0
1097,9084,0,3.0,Lvl,Inside,0.0,Edwards,Artery,Norm,4,5,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,2.0,1.0,1.0,755.0,GasA,1,5.0,1510,2.0,7.0,1,296.0,2.0,1.0,1.0,120,1,108000,69,0,5,2.0,2.0,0
1098,10800,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,4,7,1,MetalSd,MetalSd,2.0,2.0,BrkTil,0.0,0.0,0.0,0.0,0.0,0.0,GasA,0,4.0,1294,2.0,7.0,0,0.0,0.0,0.0,0.0,220,0,106250,108,0,5,2.0,2.0,324
1099,8556,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,1.0,1.0,1240.0,GasA,1,5.0,1240,3.0,7.0,0,826.0,3.0,3.0,2.0,140,0,194000,1,0,3,2.0,1.0,93
1100,9100,0,3.0,Lvl,Inside,0.0,Sawyer,RRAe,Norm,5,4,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,2.0,1.0,988.0,GasA,1,5.0,988,2.0,7.0,0,624.0,3.0,3.0,2.0,0,0,129500,44,0,4,2.0,1.0,0
1101,8668,0,3.0,Lvl,Corner,0.0,NAmes,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,1560.0,GasA,1,5.0,1560,2.0,7.0,0,792.0,3.0,3.0,2.0,0,0,126000,39,0,6,2.0,1.0,0
1102,11767,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,2.0,3.0,2.0,3.0,1.0,1078.0,GasA,1,4.0,1368,2.0,6.0,0,195.0,3.0,3.0,2.0,0,0,120000,59,0,4,2.0,1.0,252
1103,8400,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1473.0,GasA,1,5.0,1484,3.0,7.0,0,606.0,3.0,3.0,2.0,0,0,213000,6,0,4,3.0,1.0,179
1104,3874,0,2.0,Lvl,Inside,0.0,Greens,Norm,Norm,8,5,0,Wd Sdng,Wd Sdng,3.0,2.0,CBlock,4.0,3.0,4.0,6.0,1.0,1226.0,GasA,1,5.0,1226,3.0,7.0,1,484.0,3.0,3.0,2.0,133,0,190000,26,0,2,2.0,1.0,78
1105,8076,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,6,6,1,HdBoard,HdBoard,2.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1160.0,GasA,1,5.0,1169,2.0,7.0,1,402.0,3.0,3.0,2.0,0,1,183500,13,0,4,2.5,1.0,170
1106,10090,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,7,5,1,Plywood,Plywood,2.0,2.0,CBlock,3.0,3.0,3.0,3.0,5.0,725.0,GasA,1,5.0,1651,2.0,7.0,2,276.0,3.0,3.0,2.0,460,1,172000,44,0,5,2.5,0.0,211
1107,8877,0,3.0,Lvl,Inside,1.0,Edwards,Norm,Norm,4,6,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,2.0,5.0,1.0,816.0,GasA,1,5.0,816,2.0,7.0,1,288.0,2.0,2.0,2.0,0,0,100000,71,0,3,2.0,1.0,0
1108,11058,0,3.0,Lvl,Corner,0.0,CollgCr,Norm,Norm,7,6,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1564.0,GasA,1,5.0,1564,3.0,7.0,0,814.0,3.0,3.0,2.0,0,0,218836,1,0,4,2.0,1.0,24
1109,10800,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,6,7,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,2.0,3.0,1.0,1.0,1.0,482.0,GasA,0,5.0,1912,2.0,7.0,1,672.0,4.0,3.0,2.0,0,0,163000,103,0,5,2.0,1.5,237
1110,10936,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,1.0,1.0,1510.0,GasA,1,5.0,1525,3.0,7.0,1,534.0,3.0,3.0,2.0,100,0,206580,1,0,4,2.5,1.0,18
1111,8461,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,6,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,728.0,GasA,1,5.0,1456,3.0,7.0,1,390.0,3.0,3.0,2.0,0,0,163990,1,0,4,2.5,2.0,24
1112,7518,0,3.0,Lvl,FR3,0.0,IDOTRR,Norm,Norm,5,8,1,AsbShng,Plywood,1.0,3.0,BrkTil,2.0,2.0,1.0,1.0,1.0,396.0,GasA,1,5.0,1330,2.0,7.0,0,390.0,3.0,3.0,0.0,0,1,116500,96,0,4,1.0,2.0,117
1113,8010,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,840.0,GasA,1,5.0,1720,3.0,7.0,1,400.0,3.0,3.0,2.0,138,0,188000,6,0,4,2.5,2.0,48
1114,10050,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,6,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,3.0,6.0,1.0,793.0,GasA,1,5.0,1280,2.0,7.0,1,432.0,3.0,3.0,2.0,140,0,175000,41,0,4,2.5,0.0,40
1115,4740,0,2.0,Lvl,Inside,0.0,StoneBr,Norm,Norm,8,5,0,CemntBd,CmentBd,3.0,2.0,CBlock,4.0,3.0,4.0,6.0,1.0,1166.0,GasA,1,5.0,1179,2.0,7.0,0,480.0,3.0,3.0,2.0,0,0,182000,19,0,3,3.0,1.0,243
1116,6978,0,3.0,Bnk,Inside,0.0,OldTown,Artery,Norm,5,7,1,MetalSd,MetalSd,3.0,3.0,BrkTil,3.0,3.0,1.0,1.0,1.0,850.0,GasA,1,5.0,960,2.0,7.0,0,576.0,3.0,3.0,2.0,0,0,103000,81,0,3,1.0,1.0,116
1117,11400,0,3.0,Lvl,Inside,0.0,NoRidge,Norm,Norm,10,5,1,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,2633.0,GasA,1,5.0,2633,4.0,7.0,2,804.0,3.0,3.0,2.0,314,0,466500,6,0,3,3.5,1.0,140
1118,9240,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,8,1,MetalSd,MetalSd,3.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,988.0,GasA,1,5.0,988,3.0,7.0,0,297.0,3.0,3.0,2.0,156,0,149500,50,0,4,3.0,1.0,0
1119,2304,0,3.0,Lvl,Inside,0.0,NPkVill,Norm,Norm,7,7,0,Plywood,Brk Cmn,2.0,2.0,CBlock,4.0,3.0,1.0,6.0,1.0,1061.0,GasA,1,5.0,1055,2.0,7.0,0,319.0,3.0,3.0,2.0,108,0,142500,29,0,3,2.0,1.0,32
1120,7223,0,3.0,Lvl,Inside,0.0,Crawfor,Norm,Norm,5,5,1,Stucco,Plywood,2.0,2.0,PConc,3.0,3.0,2.0,4.0,1.0,1290.0,GasA,1,5.0,1422,2.0,7.0,0,352.0,3.0,3.0,2.0,0,1,136500,81,0,4,1.0,1.0,64
1121,3612,0,2.0,Lvl,Inside,0.0,Landmrk,Norm,Norm,6,5,1,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,630.0,GasA,1,5.0,1320,2.0,7.0,0,484.0,3.0,3.0,2.0,0,1,137000,13,0,4,2.5,2.0,48
1122,12680,0,2.0,Lvl,Inside,0.0,NWAmes,Norm,Norm,7,6,0,Plywood,Wd Sdng,3.0,2.0,CBlock,4.0,4.0,2.0,6.0,1.0,1675.0,GasA,1,5.0,1688,4.0,7.0,1,528.0,3.0,3.0,2.0,0,0,226500,20,0,3,3.0,1.0,189
1123,10176,0,3.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,7,5,0,HdBoard,HdBoard,2.0,2.0,PConc,4.0,3.0,4.0,6.0,1.0,1300.0,GasA,1,5.0,1341,3.0,7.0,1,506.0,3.0,3.0,2.0,192,0,171500,20,0,3,2.5,1.0,0
1124,10780,0,2.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,3.0,5.0,1.0,911.0,GasA,1,5.0,954,2.0,7.0,0,576.0,3.0,3.0,2.0,0,0,132500,30,0,4,1.0,0.0,0
1125,8544,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,3,4,1,Stucco,Stucco,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,Wall,0,4.0,1040,2.0,7.0,0,400.0,3.0,3.0,2.0,0,0,87500,57,0,4,2.0,1.0,0
1126,10646,0,2.0,Lvl,Corner,0.0,Somerst,Norm,Norm,7,5,0,VinylSd,VinylSd,2.0,2.0,PConc,3.0,3.0,1.0,6.0,1.0,858.0,GasA,1,5.0,1789,2.0,7.0,1,546.0,3.0,3.0,2.0,0,0,223000,7,0,4,3.5,2.0,0
1127,8400,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,9,1,Wd Sdng,Wd Sdng,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,1.0,1319.0,GasA,1,5.0,1537,3.0,7.0,1,462.0,3.0,3.0,2.0,0,1,174000,46,0,4,2.5,1.0,36
1128,15428,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,6,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,884.0,GasA,1,5.0,884,2.0,7.0,0,270.0,3.0,3.0,2.0,0,0,142000,55,0,3,2.0,1.0,195
